critiqued_keyphrase,item_id,item_name,item_rank,item_score,iteration,num_existing_keyphrases,result,target_rank,user_id,critiqued_keyphrase_name,lambda
192,1657.0,b'The Danish Pastry House',5001,-0.1468235482169927,10.0,11.0,,20.0,9.0,sweetness,"[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
38,1657.0,b'The Danish Pastry House',5365,-0.2051610145698627,11.0,11.0,fail,20.0,9.0,chocolate,"[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
,1683.0,b'Sweet India Restaurant',,,0.0,44.0,,20.0,9.0,chocolate,"[-1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
204,1683.0,b'Sweet India Restaurant',1550,0.12039207764445317,1.0,44.0,,20.0,9.0,dip,[1.0]
8,1683.0,b'Sweet India Restaurant',922,0.3234221468323416,2.0,44.0,,20.0,9.0,lunch,"[1.0, 1.0]"
171,1683.0,b'Sweet India Restaurant',647,0.4693029259645326,3.0,44.0,,20.0,9.0,fancy,"[1.0, 1.0, 1.0]"
199,1683.0,b'Sweet India Restaurant',653,0.533439507821172,4.0,44.0,,20.0,9.0,chili,"[1.0, 1.0, 1.0, 1.0]"
176,1683.0,b'Sweet India Restaurant',792,0.5252945063659165,5.0,44.0,,20.0,9.0,tax,"[1.0, 1.0, 1.0, 1.0, 1.0]"
213,1683.0,b'Sweet India Restaurant',404,0.9946203956892865,6.0,44.0,,20.0,9.0,pot,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
33,1683.0,b'Sweet India Restaurant',412,0.9990715162949892,7.0,44.0,,20.0,9.0,curry,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
19,1683.0,b'Sweet India Restaurant',289,1.2697651149480675,8.0,44.0,,20.0,9.0,indian,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
120,1683.0,b'Sweet India Restaurant',317,1.1793141436276884,9.0,44.0,,20.0,9.0,wing,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
187,1683.0,b'Sweet India Restaurant',347,1.1796224854600372,10.0,44.0,,20.0,9.0,spicy,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0]"
135,1683.0,b'Sweet India Restaurant',301,1.3196712337558791,11.0,44.0,,20.0,9.0,parking,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
168,1683.0,b'Sweet India Restaurant',316,1.2949428507302487,12.0,44.0,,20.0,9.0,fair,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
25,1683.0,b'Sweet India Restaurant',325,1.2872640576059151,13.0,44.0,,20.0,9.0,vegetarian,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
218,1683.0,b'Sweet India Restaurant',442,1.0578568082694626,14.0,44.0,,20.0,9.0,creamy,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
208,1683.0,b'Sweet India Restaurant',335,1.2176498615430527,15.0,44.0,,20.0,9.0,topped,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
1,1683.0,b'Sweet India Restaurant',687,0.9326936795873734,16.0,44.0,,20.0,9.0,fast,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
207,1683.0,b'Sweet India Restaurant',1513,0.4775773997000199,17.0,44.0,,20.0,9.0,stuffed,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
21,1683.0,b'Sweet India Restaurant',1088,0.6929655208584868,18.0,44.0,,20.0,9.0,modern,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
153,1683.0,b'Sweet India Restaurant',740,1.024641979834647,19.0,44.0,,20.0,9.0,friendly,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
26,1683.0,b'Sweet India Restaurant',769,0.9988223111275748,20.0,44.0,fail,20.0,9.0,downtown,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
,2280.0,b'Grillway Subs & Burgers',,,0.0,29.0,,20.0,9.0,downtown,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
87,2280.0,b'Grillway Subs & Burgers',691,0.2852052841086176,1.0,29.0,,20.0,9.0,tart,[1.0]
1,2280.0,b'Grillway Subs & Burgers',359,0.710612709723746,2.0,29.0,,20.0,9.0,fast,"[1.0, 1.0]"
184,2280.0,b'Grillway Subs & Burgers',392,0.6954901753505751,3.0,29.0,,20.0,9.0,reasonable,"[1.0, 1.0, 1.0]"
114,2280.0,b'Grillway Subs & Burgers',349,0.7580102585655776,4.0,29.0,,20.0,9.0,tomato,"[1.0, 1.0, 1.0, -1.0]"
157,2280.0,b'Grillway Subs & Burgers',422,0.6746411308482834,5.0,29.0,,20.0,9.0,greeted,"[1.0, 1.0, 1.0, -1.0, 1.0]"
88,2280.0,b'Grillway Subs & Burgers',505,0.6377020908082737,6.0,29.0,,20.0,9.0,four,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
150,2280.0,b'Grillway Subs & Burgers',1292,0.3518500868811776,7.0,29.0,,20.0,9.0,clean,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
20,2280.0,b'Grillway Subs & Burgers',910,0.5206560471181482,8.0,29.0,,20.0,9.0,classic,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
42,2280.0,b'Grillway Subs & Burgers',949,0.5194009741263059,9.0,29.0,,20.0,9.0,sandwich,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
8,2280.0,b'Grillway Subs & Burgers',1053,0.5341534332201006,10.0,29.0,,20.0,9.0,lunch,"[1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
153,2280.0,b'Grillway Subs & Burgers',958,0.6207196443885105,11.0,29.0,,20.0,9.0,friendly,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
53,2280.0,b'Grillway Subs & Burgers',2234,0.37466622557525187,12.0,29.0,,20.0,9.0,tea,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
56,2280.0,b'Grillway Subs & Burgers',1940,0.5654714662401805,13.0,29.0,,20.0,9.0,chicken,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
113,2280.0,b'Grillway Subs & Burgers',1906,0.5742014570465829,14.0,29.0,,20.0,9.0,bacon,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
213,2280.0,b'Grillway Subs & Burgers',1692,0.741802952544611,15.0,29.0,,20.0,9.0,pot,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
206,2280.0,b'Grillway Subs & Burgers',1499,0.8574819387955412,16.0,29.0,,20.0,9.0,salt,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
185,2280.0,b'Grillway Subs & Burgers',1638,0.7998251884086801,17.0,29.0,,20.0,9.0,wait,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
96,2280.0,b'Grillway Subs & Burgers',1649,0.8117604951715347,18.0,29.0,,20.0,9.0,poutine,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
15,2280.0,b'Grillway Subs & Burgers',1698,0.786903280116847,19.0,29.0,,20.0,9.0,takeout,"[1.0, 1.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
0,2280.0,b'Grillway Subs & Burgers',1936,0.7107274111773392,20.0,29.0,fail,20.0,9.0,chinese,"[1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0]"
,2975.0,"b""King's Noodle Restaurant""",,,0.0,106.0,,20.0,9.0,chinese,"[1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, -1.0]"
206,2975.0,"b""King's Noodle Restaurant""",68,0.6812814761294033,1.0,106.0,,20.0,9.0,salt,[1.0]
172,2975.0,"b""King's Noodle Restaurant""",353,0.4574359630151625,2.0,106.0,,20.0,9.0,comfortable,"[1.0, 1.0]"
29,2975.0,"b""King's Noodle Restaurant""",236,0.8474032336742823,3.0,106.0,,20.0,9.0,breakfast,"[1.0, 1.0, -1.0]"
9,2975.0,"b""King's Noodle Restaurant""",198,1.0576837299930517,4.0,106.0,,20.0,9.0,soup,"[1.0, 1.0, -1.0, 1.0]"
54,2975.0,"b""King's Noodle Restaurant""",80,2.1158411498958314,5.0,106.0,,20.0,9.0,noodle,"[1.0, 1.0, -1.0, 1.0, 1.0]"
145,2975.0,"b""King's Noodle Restaurant""",162,1.8583767913753224,6.0,106.0,,20.0,9.0,markham,"[1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
219,2975.0,"b""King's Noodle Restaurant""",131,2.320830203768476,7.0,106.0,,20.0,9.0,deep fried,"[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
98,2975.0,"b""King's Noodle Restaurant""",127,2.433736807388674,8.0,106.0,,20.0,9.0,belly,"[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
218,2975.0,"b""King's Noodle Restaurant""",156,2.3018711029145607,9.0,106.0,,20.0,9.0,creamy,"[1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
87,2975.0,"b""King's Noodle Restaurant""",870,0.7981558618206346,10.0,106.0,,20.0,9.0,tart,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
15,2975.0,"b""King's Noodle Restaurant""",709,0.9297246009252951,11.0,106.0,,20.0,9.0,takeout,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
202,2975.0,"b""King's Noodle Restaurant""",609,1.1541792780171214,12.0,106.0,,20.0,9.0,steamed,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
217,2975.0,"b""King's Noodle Restaurant""",601,1.1734584572212798,13.0,106.0,,20.0,9.0,juicy,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
159,2975.0,"b""King's Noodle Restaurant""",695,1.0539634594980458,14.0,106.0,,20.0,9.0,crowded,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
184,2975.0,"b""King's Noodle Restaurant""",755,0.9980206298552377,15.0,106.0,,20.0,9.0,reasonable,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
42,2975.0,"b""King's Noodle Restaurant""",979,0.8266923829612649,16.0,106.0,,20.0,9.0,sandwich,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0]"
137,2975.0,"b""King's Noodle Restaurant""",1435,0.4486179514263484,17.0,106.0,,20.0,9.0,shopping,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, -1.0, -1.0]"
165,2975.0,"b""King's Noodle Restaurant""",1176,0.6484457117925742,18.0,106.0,,20.0,9.0,efficient,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
153,2975.0,"b""King's Noodle Restaurant""",1021,0.7941278094057724,19.0,106.0,,20.0,9.0,friendly,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
151,2975.0,"b""King's Noodle Restaurant""",810,1.0217140284089448,20.0,106.0,fail,20.0,9.0,busy,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
,3025.0,b'Dimpflmeier Bakery',,,0.0,41.0,,20.0,9.0,busy,"[1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
147,3025.0,b'Dimpflmeier Bakery',6127,-0.06418907851951,1.0,41.0,,20.0,9.0,market,[1.0]
29,3025.0,b'Dimpflmeier Bakery',361,0.5806031091177433,2.0,41.0,,20.0,9.0,breakfast,"[1.0, 1.0]"
86,3025.0,b'Dimpflmeier Bakery',296,0.6965549989029303,3.0,41.0,,20.0,9.0,sesame,"[1.0, 1.0, 1.0]"
49,3025.0,b'Dimpflmeier Bakery',306,1.1891317194589293,4.0,41.0,,20.0,9.0,cheese,"[1.0, 1.0, 1.0, 1.0]"
213,3025.0,b'Dimpflmeier Bakery',361,1.2442150610214557,5.0,41.0,,20.0,9.0,pot,"[1.0, 1.0, 1.0, 1.0, 1.0]"
37,3025.0,b'Dimpflmeier Bakery',190,1.9546315836042993,6.0,41.0,,20.0,9.0,bread,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
77,3025.0,b'Dimpflmeier Bakery',196,1.9545899197836945,7.0,41.0,,20.0,9.0,pop,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
163,3025.0,b'Dimpflmeier Bakery',198,1.9547580810912115,8.0,41.0,,20.0,9.0,dog,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
137,3025.0,b'Dimpflmeier Bakery',243,1.7766186444652685,9.0,41.0,,20.0,9.0,shopping,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
102,3025.0,b'Dimpflmeier Bakery',196,2.1854178397714565,10.0,41.0,,20.0,9.0,cheesecake,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
7,3025.0,b'Dimpflmeier Bakery',214,2.123811345919599,11.0,41.0,,20.0,9.0,dinner,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
67,3025.0,b'Dimpflmeier Bakery',520,1.4131973232291855,12.0,41.0,,20.0,9.0,croissant,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0]"
152,3025.0,b'Dimpflmeier Bakery',353,2.086679636129811,13.0,41.0,,20.0,9.0,fresh,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
87,3025.0,b'Dimpflmeier Bakery',459,1.7840103358672077,14.0,41.0,,20.0,9.0,tart,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
175,3025.0,b'Dimpflmeier Bakery',470,1.7937163182501177,15.0,41.0,,20.0,9.0,helpful,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
155,3025.0,b'Dimpflmeier Bakery',591,1.56627872912053,16.0,41.0,,20.0,9.0,refill,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
1,3025.0,b'Dimpflmeier Bakery',1024,1.022908967587961,17.0,41.0,,20.0,9.0,fast,"[1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
186,3025.0,b'Dimpflmeier Bakery',5694,-0.29585698860753284,18.0,41.0,,20.0,9.0,traditional,"[1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
53,3025.0,b'Dimpflmeier Bakery',7251,-2.585305158968955,19.0,41.0,,20.0,9.0,tea,"[1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0]"
9,3025.0,b'Dimpflmeier Bakery',7238,-2.430747194980237,20.0,41.0,fail,20.0,9.0,soup,"[1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
,3988.0,b'Pizzeria Libretto',,,0.0,113.0,,20.0,9.0,soup,"[1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
41,3988.0,b'Pizzeria Libretto',7192,-0.2659946584703057,1.0,113.0,,20.0,9.0,beer,[-1.0]
183,3988.0,b'Pizzeria Libretto',114,0.5171394247039183,2.0,113.0,,20.0,9.0,attentive,"[-1.0, 1.0]"
166,3988.0,b'Pizzeria Libretto',53,0.8384687388101348,3.0,113.0,,20.0,9.0,spacious,"[-1.0, 1.0, 1.0]"
83,3988.0,b'Pizzeria Libretto',65,0.8355653160445077,4.0,113.0,,20.0,9.0,calamari,"[-1.0, 1.0, 1.0, 1.0]"
150,3988.0,b'Pizzeria Libretto',332,0.6889456735802766,5.0,113.0,,20.0,9.0,clean,"[-1.0, 1.0, 1.0, 1.0, 1.0]"
82,3988.0,b'Pizzeria Libretto',414,0.594222141755766,6.0,113.0,,20.0,9.0,booth,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0]"
143,3988.0,b'Pizzeria Libretto',555,0.5758006257432804,7.0,113.0,,20.0,9.0,station,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0]"
162,3988.0,b'Pizzeria Libretto',6067,-0.25505231649523463,8.0,113.0,,20.0,9.0,immediately,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
120,3988.0,b'Pizzeria Libretto',6199,-0.28350835729754287,9.0,113.0,,20.0,9.0,wing,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0]"
218,3988.0,b'Pizzeria Libretto',6213,-0.29187520307301806,10.0,113.0,,20.0,9.0,creamy,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0]"
117,3988.0,b'Pizzeria Libretto',7062,-0.7170309156954767,11.0,113.0,,20.0,9.0,rib,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
108,3988.0,b'Pizzeria Libretto',7328,-1.3646867098458488,12.0,113.0,,20.0,9.0,duck,"[1.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
219,3988.0,b'Pizzeria Libretto',7444,-3.1962749659639274,13.0,113.0,,20.0,9.0,deep fried,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
164,3988.0,b'Pizzeria Libretto',7446,-3.494316342655054,14.0,113.0,,20.0,9.0,quiet,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
103,3988.0,b'Pizzeria Libretto',7448,-3.4684962207319323,15.0,113.0,,20.0,9.0,fruit,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
167,3988.0,b'Pizzeria Libretto',7449,-3.5522166552414536,16.0,113.0,,20.0,9.0,pleasant,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
87,3988.0,b'Pizzeria Libretto',7413,-1.9503786593724115,17.0,113.0,,20.0,9.0,tart,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
188,3988.0,b'Pizzeria Libretto',7351,-1.4966295407754067,18.0,113.0,,20.0,9.0,flavorful,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
200,3988.0,b'Pizzeria Libretto',7090,-0.8434110800869534,19.0,113.0,,20.0,9.0,crust,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
197,3988.0,b'Pizzeria Libretto',7060,-0.7959757744187836,20.0,113.0,fail,20.0,9.0,refreshing,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
,4560.0,b'Peperoncino Trattoria',,,0.0,30.0,,20.0,9.0,refreshing,"[1.0, -1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
55,4560.0,b'Peperoncino Trattoria',6417,-0.1420634372996361,1.0,30.0,,20.0,9.0,meat,[1.0]
37,4560.0,b'Peperoncino Trattoria',5902,-0.12477434448132141,2.0,30.0,,20.0,9.0,bread,"[1.0, 1.0]"
176,4560.0,b'Peperoncino Trattoria',6517,-0.32021847300647466,3.0,30.0,,20.0,9.0,tax,"[1.0, 1.0, 1.0]"
152,4560.0,b'Peperoncino Trattoria',6703,-0.5681395715144683,4.0,30.0,,20.0,9.0,fresh,"[1.0, 1.0, 1.0, -1.0]"
49,4560.0,b'Peperoncino Trattoria',5887,-0.31165735006094,5.0,30.0,,20.0,9.0,cheese,"[1.0, 1.0, 1.0, -1.0, 1.0]"
50,4560.0,b'Peperoncino Trattoria',6052,-0.3591290143270847,6.0,30.0,,20.0,9.0,salad,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0]"
214,4560.0,b'Peperoncino Trattoria',6171,-0.3846657145107071,7.0,30.0,,20.0,9.0,solid,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0]"
54,4560.0,b'Peperoncino Trattoria',6267,-0.46340991538222664,8.0,30.0,,20.0,9.0,noodle,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0]"
114,4560.0,b'Peperoncino Trattoria',6055,-0.4546982431208737,9.0,30.0,,20.0,9.0,tomato,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0]"
206,4560.0,b'Peperoncino Trattoria',5855,-0.4000496313491039,10.0,30.0,,20.0,9.0,salt,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0]"
7,4560.0,b'Peperoncino Trattoria',5849,-0.41536665486591184,11.0,30.0,,20.0,9.0,dinner,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0]"
215,4560.0,b'Peperoncino Trattoria',5739,-0.38929211860575796,12.0,30.0,,20.0,9.0,sour,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0]"
151,4560.0,b'Peperoncino Trattoria',5525,-0.31599897190405496,13.0,30.0,,20.0,9.0,busy,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0]"
213,4560.0,b'Peperoncino Trattoria',5730,-0.3558910585303389,14.0,30.0,,20.0,9.0,pot,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0]"
45,4560.0,b'Peperoncino Trattoria',5194,-0.21054490299635836,15.0,30.0,,20.0,9.0,egg,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
87,4560.0,b'Peperoncino Trattoria',5355,-0.2508410258543477,16.0,30.0,,20.0,9.0,tart,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
146,4560.0,b'Peperoncino Trattoria',5569,-0.3201918884390701,17.0,30.0,,20.0,9.0,plaza,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0]"
56,4560.0,b'Peperoncino Trattoria',5151,-0.19693193829090094,18.0,30.0,,20.0,9.0,chicken,"[1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0]"
